time,open,high,low,close,volume
2026-08-11T17:50:00.000Z,4376.570,4376.940,4372.920,4372.920,1164
2026-08-11T17:55:00.000Z,4372.960,4373.430,4369.040,4369.150,1809
2026-08-11T18:00:00.000Z,4369.090,4369.140,4363.890,4365.230,2668
2026-08-11T18:05:00.000Z,4365.220,4366.920,4361.080,4361.510,2581
2026-08-11T18:10:00.000Z,4361.500,4364.190,4360.320,4363.850,2218
2026-08-11T18:15:00.000Z,4363.820,4367.300,4363.650,4366.780,2292
2026-08-11T18:20:00.000Z,4366.770,4366.770,4362.080,4364.390,2264
2026-08-11T18:25:00.000Z,4364.420,4365.500,4360.480,4361.330,2159
2026-08-11T18:30:00.000Z,4361.500,4367.990,4361.190,4367.670,1946
2026-08-11T18:35:00.000Z,4367.660,4371.220,4367.480,4370.580,1829
2026-08-11T18:40:00.000Z,4370.470,4371.860,4368.910,4371.160,1561
2026-08-11T18:45:00.000Z,4371.180,4372.780,4370.910,4371.530,1614
2026-08-11T18:50:00.000Z,4371.530,4372.430,4371.490,4371.810,1253
2026-08-11T18:55:00.000Z,4371.760,4372.020,4370.140,4371.620,1386
2026-08-11T19:00:00.000Z,4371.630,4372.220,4366.870,4366.980,1577
2026-08-11T19:05:00.000Z,4367.010,4367.060,4363.470,4364.720,1946
2026-08-11T19:10:00.000Z,4364.750,4367.430,4363.490,4363.840,1678
2026-08-11T19:15:00.000Z,4363.850,4364.710,4361.330,4362.870,1731
2026-08-11T19:20:00.000Z,4362.890,4369.260,4362.150,4368.810,1745
2026-08-11T19:25:00.000Z,4368.790,4370.890,4367.020,4370.460,1716
2026-08-11T19:30:00.000Z,4370.550,4374.240,4370.500,4371.410,1961
2026-08-11T19:35:00.000Z,4371.470,4371.710,4368.470,4370.650,1657
2026-08-11T19:40:00.000Z,4370.660,4370.660,4366.510,4367.650,1431
2026-08-11T19:45:00.000Z,4367.700,4370.510,4366.670,4370.110,1571
2026-08-11T19:50:00.000Z,4370.130,4370.620,4366.340,4369.420,1825
2026-08-11T19:55:00.000Z,4369.190,4373.390,4369.190,4370.850,2296
2026-08-11T20:00:00.000Z,4371.010,4371.080,4368.580,4369.760,1125
2026-08-11T20:05:00.000Z,4369.920,4370.930,4369.020,4370.610,787
2026-08-11T20:10:00.000Z,4370.460,4371.130,4370.180,4370.400,476
2026-08-11T20:15:00.000Z,4370.380,4370.420,4367.910,4368.280,630
2026-08-11T20:20:00.000Z,4368.290,4369.960,4367.680,4369.950,454
2026-08-11T20:25:00.000Z,4369.940,4371.040,4369.300,4370.330,629
2026-08-11T20:30:00.000Z,4370.380,4370.540,4369.380,4369.850,533
2026-08-11T20:35:00.000Z,4369.840,4370.020,4368.960,4369.540,499
2026-08-11T20:40:00.000Z,4369.470,4369.470,4367.510,4367.610,483
2026-08-11T20:45:00.000Z,4367.460,4367.830,4367.200,4367.420,462
2026-08-11T20:50:00.000Z,4367.430,4367.910,4367.120,4367.760,480
2026-08-11T20:55:00.000Z,4367.810,4368.820,4367.650,4368.110,443
2026-08-11T22:00:00.000Z,4371.370,4373.430,4368.420,4372.840,1046
2026-08-11T22:05:00.000Z,4372.850,4374.650,4372.210,4374.510,901
2026-08-11T22:10:00.000Z,4374.400,4375.530,4373.850,4374.090,831
2026-08-11T22:15:00.000Z,4374.060,4375.370,4373.410,4374.870,1045
2026-08-11T22:20:00.000Z,4374.790,4376.680,4374.750,4376.150,1146
2026-08-11T22:25:00.000Z,4376.190,4377.190,4375.820,4376.690,906
2026-08-11T22:30:00.000Z,4376.680,4378.150,4376.440,4377.010,1149
2026-08-11T22:35:00.000Z,4377.020,4377.700,4376.200,4376.560,1118
2026-08-11T22:40:00.000Z,4376.570,4376.810,4375.290,4376.390,804
2026-08-11T22:45:00.000Z,4376.470,4378.500,4374.180,4375.080,1399
2026-08-11T22:50:00.000Z,4375.090,4375.590,4371.130,4374.100,1381
2026-08-11T22:55:00.000Z,4374.150,4374.840,4367.340,4369.120,1438
2026-08-11T23:00:00.000Z,4369.730,4369.730,4363.410,4364.750,1517
2026-08-11T23:05:00.000Z,4364.770,4369.880,4362.590,4364.790,1715
2026-08-11T23:10:00.000Z,4364.780,4369.780,4364.700,4366.670,1501
2026-08-11T23:15:00.000Z,4366.440,4372.160,4365.330,4371.110,1181
2026-08-11T23:20:00.000Z,4371.070,4374.620,4371.070,4372.830,1063
2026-08-11T23:25:00.000Z,4372.770,4374.020,4368.440,4372.830,1316
2026-08-11T23:30:00.000Z,4372.780,4372.900,4366.740,4368.620,1279
2026-08-11T23:35:00.000Z,4368.530,4368.820,4367.370,4367.800,519
2026-08-11T23:40:00.000Z,4367.660,4368.430,4367.550,4367.940,401
2026-08-11T23:45:00.000Z,4368.250,4370.520,4368.240,4368.900,656
2026-08-11T23:50:00.000Z,4368.920,4369.940,4368.390,4369.860,791
2026-08-11T23:55:00.000Z,4369.920,4371.880,4369.800,4371.560,733
2026-08-12T00:00:00.000Z,4371.450,4371.650,4366.510,4368.930,2107
2026-08-12T00:05:00.000Z,4368.920,4371.130,4367.950,4370.970,1601
2026-08-12T00:10:00.000Z,4370.930,4379.440,4370.390,4378.150,1704
2026-08-12T00:15:00.000Z,4378.020,4379.980,4374.200,4379.910,1929
2026-08-12T00:20:00.000Z,4379.740,4380.570,4377.740,4378.740,1455
2026-08-12T00:25:00.000Z,4378.840,4381.170,4377.910,4380.780,1516
2026-08-12T00:30:00.000Z,4380.800,4383.290,4379.370,4381.400,1618
2026-08-12T00:35:00.000Z,4381.340,4383.710,4380.880,4381.520,1172
2026-08-12T00:40:00.000Z,4381.540,4383.270,4381.170,4382.890,1171
2026-08-12T00:45:00.000Z,4382.850,4383.190,4381.050,4381.240,1144
2026-08-12T00:50:00.000Z,4381.320,4382.060,4378.120,4378.210,1193
2026-08-12T00:55:00.000Z,4378.190,4381.670,4377.690,4380.560,1422
2026-08-12T01:00:00.000Z,4380.930,4385.410,4378.370,4384.590,3153
2026-08-12T01:05:00.000Z,4384.550,4387.650,4382.460,4387.320,2462
2026-08-12T01:10:00.000Z,4387.300,4390.780,4386.790,4390.450,1881
2026-08-12T01:15:00.000Z,4390.600,4391.940,4386.720,4391.500,2149
2026-08-12T01:20:00.000Z,4391.550,4394.200,4389.390,4390.910,1911
2026-08-12T01:25:00.000Z,4390.890,4391.970,4389.980,4390.590,1442
2026-08-12T01:30:00.000Z,4390.620,4391.490,4386.150,4387.070,2166
2026-08-12T01:35:00.000Z,4387.260,4391.280,4385.330,4387.720,2231
2026-08-12T01:40:00.000Z,4387.720,4393.290,4387.220,4393.150,1979
2026-08-12T01:45:00.000Z,4393.260,4396.310,4391.210,4395.260,1874
2026-08-12T01:50:00.000Z,4395.170,4397.510,4395.040,4395.190,1976
2026-08-12T01:55:00.000Z,4395.410,4397.380,4393.440,4396.520,1776
2026-08-12T02:00:00.000Z,4396.580,4397.020,4394.280,4396.550,1573
2026-08-12T02:05:00.000Z,4396.580,4397.970,4395.350,4397.360,1578
2026-08-12T02:10:00.000Z,4397.340,4404.750,4397.260,4401.880,2052
2026-08-12T02:15:00.000Z,4401.790,4402.970,4399.490,4401.750,1471
2026-08-12T02:20:00.000Z,4401.700,4403.710,4400.850,4402.370,1441
2026-08-12T02:25:00.000Z,4402.360,4403.190,4401.150,4402.260,1103
2026-08-12T02:30:00.000Z,4402.330,4403.430,4398.080,4398.730,2220
2026-08-12T02:35:00.000Z,4398.780,4400.100,4397.890,4399.580,1637
2026-08-12T02:40:00.000Z,4399.770,4408.260,4399.380,4405.600,2522
2026-08-12T02:45:00.000Z,4405.560,4411.200,4405.400,4409.800,2155
2026-08-12T02:50:00.000Z,4409.840,4414.430,4409.600,4413.750,2099
2026-08-12T02:55:00.000Z,4413.710,4413.790,4411.180,4411.320,2031
2026-08-12T03:00:00.000Z,4411.400,4414.330,4408.910,4409.700,2219
2026-08-12T03:05:00.000Z,4409.710,4416.020,4408.630,4413.510,2301
2026-08-12T03:10:00.000Z,4413.610,4414.710,4410.680,4410.840,1879
2026-08-12T03:15:00.000Z,4410.740,4410.860,4406.520,4407.240,1846
2026-08-12T03:20:00.000Z,4407.090,4407.630,4404.440,4406.630,1716
2026-08-12T03:25:00.000Z,4406.580,4408.120,4406.070,4407.300,1659
2026-08-12T03:30:00.000Z,4407.290,4408.690,4404.960,4405.440,1354
2026-08-12T03:35:00.000Z,4405.430,4406.510,4403.720,4403.980,1124
2026-08-12T03:40:00.000Z,4404.000,4404.410,4401.400,4401.420,1376
2026-08-12T03:45:00.000Z,4401.370,4403.110,4401.260,4402.720,1201
2026-08-12T03:50:00.000Z,4402.730,4403.750,4400.810,4402.160,1134
2026-08-12T03:55:00.000Z,4402.150,4402.830,4401.190,4402.290,838
2026-08-12T04:00:00.000Z,4402.260,4403.210,4401.510,4403.130,779
2026-08-12T04:05:00.000Z,4403.100,4403.180,4399.720,4400.070,894
2026-08-12T04:10:00.000Z,4400.090,4400.250,4396.600,4397.420,1429
2026-08-12T04:15:00.000Z,4397.430,4397.440,4395.220,4396.300,1201
2026-08-12T04:20:00.000Z,4396.310,4398.430,4396.290,4397.670,910
2026-08-12T04:25:00.000Z,4397.840,4399.310,4397.480,4399.080,905
2026-08-12T04:30:00.000Z,4399.060,4399.460,4397.270,4399.100,768
2026-08-12T04:35:00.000Z,4399.100,4399.870,4398.050,4399.010,1056
2026-08-12T04:40:00.000Z,4399.120,4400.080,4395.370,4400.040,1297
2026-08-12T04:45:00.000Z,4400.010,4402.290,4399.510,4401.460,989
2026-08-12T04:50:00.000Z,4401.410,4401.800,4399.650,4399.800,946
2026-08-12T04:55:00.000Z,4399.680,4401.190,4399.270,4401.050,970
2026-08-12T05:00:00.000Z,4400.980,4402.270,4400.120,4401.530,959
2026-08-12T05:05:00.000Z,4401.610,4404.690,4400.940,4404.680,1122
2026-08-12T05:10:00.000Z,4404.550,4404.870,4400.730,4400.840,1076
2026-08-12T05:15:00.000Z,4400.770,4400.860,4397.110,4398.660,1206
2026-08-12T05:20:00.000Z,4398.660,4399.160,4392.460,4394.110,1528
2026-08-12T05:25:00.000Z,4394.110,4395.870,4392.650,4392.650,1142
2026-08-12T05:30:00.000Z,4392.650,4396.970,4389.210,4392.500,2630
2026-08-12T05:35:00.000Z,4392.340,4395.080,4390.800,4393.690,2057
2026-08-12T05:40:00.000Z,4393.800,4394.300,4388.060,4388.100,1778
2026-08-12T05:45:00.000Z,4388.090,4389.230,4385.170,4385.170,2080
2026-08-12T05:50:00.000Z,4385.290,4389.160,4384.060,4388.780,1532
2026-08-12T05:55:00.000Z,4388.770,4394.060,4388.390,4391.170,1936
2026-08-12T06:00:00.000Z,4391.160,4393.140,4387.540,4388.130,2013
2026-08-12T06:05:00.000Z,4388.100,4388.730,4385.320,4386.640,1789
2026-08-12T06:10:00.000Z,4386.630,4388.510,4385.260,4387.150,1679
2026-08-12T06:15:00.000Z,4387.140,4390.460,4385.760,4389.250,1656
2026-08-12T06:20:00.000Z,4389.300,4390.530,4387.940,4389.150,1507
2026-08-12T06:25:00.000Z,4389.220,4390.170,4387.150,4389.760,1584
2026-08-12T06:30:00.000Z,4389.780,4390.390,4388.470,4389.510,1573
2026-08-12T06:35:00.000Z,4389.770,4395.050,4388.760,4394.000,2268
2026-08-12T06:40:00.000Z,4393.900,4397.470,4393.610,4394.440,2010
2026-08-12T06:45:00.000Z,4394.410,4400.780,4394.330,4400.010,2136
2026-08-12T06:50:00.000Z,4400.130,4403.190,4399.650,4401.280,1889
2026-08-12T06:55:00.000Z,4401.310,4406.360,4401.260,4403.500,1953
2026-08-12T07:00:00.000Z,4403.490,4406.140,4401.210,4401.210,1822
2026-08-12T07:05:00.000Z,4401.260,4403.320,4400.960,4402.280,1422
2026-08-12T07:10:00.000Z,4402.480,4406.080,4401.390,4401.570,1298
2026-08-12T07:15:00.000Z,4401.430,4401.480,4398.700,4399.310,1402
2026-08-12T07:20:00.000Z,4399.220,4400.520,4398.230,4400.090,1047
2026-08-12T07:25:00.000Z,4400.240,4402.740,4399.660,4402.420,1261
2026-08-12T07:30:00.000Z,4402.430,4405.600,4401.350,4403.960,1034
2026-08-12T07:35:00.000Z,4404.010,4407.490,4403.450,4407.490,1340
2026-08-12T07:40:00.000Z,4407.530,4408.590,4405.870,4407.880,1269
2026-08-12T07:45:00.000Z,4407.840,4409.830,4406.010,4408.690,1254
2026-08-12T07:50:00.000Z,4408.610,4410.040,4407.680,4408.780,1107
2026-08-12T07:55:00.000Z,4408.810,4408.980,4404.800,4406.270,1201
2026-08-12T08:00:00.000Z,4406.260,4410.290,4405.880,4408.680,1454
2026-08-12T08:05:00.000Z,4408.720,4410.540,4407.370,4407.370,1251
2026-08-12T08:10:00.000Z,4407.480,4409.440,4407.360,4408.630,1111
2026-08-12T08:15:00.000Z,4408.510,4408.660,4406.530,4407.450,999
2026-08-12T08:20:00.000Z,4407.460,4409.440,4407.410,4408.310,1153
2026-08-12T08:25:00.000Z,4408.280,4408.540,4405.570,4407.030,1084
2026-08-12T08:30:00.000Z,4406.980,4407.560,4404.950,4405.680,1366
2026-08-12T08:35:00.000Z,4405.740,4406.530,4404.810,4405.990,1039
2026-08-12T08:40:00.000Z,4406.000,4406.310,4404.490,4406.100,863
2026-08-12T08:45:00.000Z,4406.100,4406.100,4402.820,4404.310,1037
2026-08-12T08:50:00.000Z,4404.250,4405.090,4403.190,4403.300,858
2026-08-12T08:55:00.000Z,4403.320,4403.500,4401.720,4401.870,994
2026-08-12T09:00:00.000Z,4401.930,4407.990,4401.900,4407.350,1259
2026-08-12T09:05:00.000Z,4407.370,4408.860,4406.770,4408.780,1154
2026-08-12T09:10:00.000Z,4408.720,4413.170,4407.940,4412.870,1549
2026-08-12T09:15:00.000Z,4413.090,4417.660,4412.410,4415.560,1717
2026-08-12T09:20:00.000Z,4415.560,4424.190,4413.420,4423.690,2442
2026-08-12T09:25:00.000Z,4423.680,4423.680,4413.020,4413.290,2630
2026-08-12T09:30:00.000Z,4413.200,4415.750,4411.880,4414.250,2157
2026-08-12T09:35:00.000Z,4414.360,4416.370,4412.460,4416.050,1660
2026-08-12T09:40:00.000Z,4415.970,4417.090,4413.210,4413.730,1270
2026-08-12T09:45:00.000Z,4413.920,4414.320,4412.450,4412.890,1306
2026-08-12T09:50:00.000Z,4413.110,4416.550,4410.860,4411.770,2018
2026-08-12T09:55:00.000Z,4411.830,4416.360,4411.430,4415.820,1487
2026-08-12T10:00:00.000Z,4415.880,4416.380,4414.630,4414.990,1156
2026-08-12T10:05:00.000Z,4415.010,4419.140,4415.010,4418.050,1540
2026-08-12T10:10:00.000Z,4418.030,4419.320,4417.140,4417.960,1312
2026-08-12T10:15:00.000Z,4418.340,4419.740,4417.550,4419.470,1253
2026-08-12T10:20:00.000Z,4419.420,4420.340,4418.710,4419.120,1264
2026-08-12T10:25:00.000Z,4419.120,4420.920,4418.020,4419.630,1338
2026-08-12T10:30:00.000Z,4419.550,4419.790,4416.690,4417.130,1341
2026-08-12T10:35:00.000Z,4417.120,4417.130,4412.890,4413.910,1257
2026-08-12T10:40:00.000Z,4413.910,4415.090,4413.330,4414.770,1227
2026-08-12T10:45:00.000Z,4414.760,4415.710,4406.910,4409.450,1704
2026-08-12T10:50:00.000Z,4409.440,4411.040,4408.110,4410.620,1981
2026-08-12T10:55:00.000Z,4410.750,4412.760,4409.850,4412.650,1384
2026-08-12T11:00:00.000Z,4412.740,4415.240,4410.920,4411.060,1639
2026-08-12T11:05:00.000Z,4411.060,4411.640,4409.380,4410.670,1264
2026-08-12T11:10:00.000Z,4410.660,4411.320,4407.890,4407.920,1286
2026-08-12T11:15:00.000Z,4407.950,4410.320,4407.880,4410.260,1028
2026-08-12T11:20:00.000Z,4410.240,4411.490,4409.900,4410.920,1020
2026-08-12T11:25:00.000Z,4410.850,4416.790,4410.240,4415.090,1684
2026-08-12T11:30:00.000Z,4415.070,4415.910,4412.970,4413.370,1289
2026-08-12T11:35:00.000Z,4413.240,4413.830,4410.260,4411.650,1170
2026-08-12T11:40:00.000Z,4411.690,4413.870,4411.600,4413.350,1062
2026-08-12T11:45:00.000Z,4413.300,4414.220,4412.650,4413.440,1160
2026-08-12T11:50:00.000Z,4413.430,4414.400,4412.620,4414.260,976
2026-08-12T11:55:00.000Z,4414.220,4415.450,4412.510,4412.820,1109
2026-08-12T12:00:00.000Z,4412.760,4413.120,4407.810,4408.690,1660
2026-08-12T12:05:00.000Z,4408.700,4409.300,4406.750,4407.340,1792
2026-08-12T12:10:00.000Z,4407.270,4409.430,4406.380,4408.770,1670
2026-08-12T12:15:00.000Z,4408.740,4409.130,4406.740,4408.320,1742
2026-08-12T12:20:00.000Z,4408.720,4409.760,4405.120,4406.810,2385
2026-08-12T12:25:00.000Z,4406.780,4427.560,4404.770,4427.560,2900
2026-08-12T12:30:00.000Z,4427.690,4432.220,4381.230,4425.220,4559
2026-08-12T12:35:00.000Z,4425.200,4430.130,4415.770,4429.420,4059
2026-08-12T12:40:00.000Z,4429.390,4438.210,4423.980,4428.630,4004
2026-08-12T12:45:00.000Z,4428.620,4428.630,4416.900,4421.730,3600
2026-08-12T12:50:00.000Z,4421.690,4428.810,4421.170,4427.740,3215
2026-08-12T12:55:00.000Z,4427.830,4438.140,4426.680,4437.460,3331
2026-08-12T13:00:00.000Z,4437.600,4441.340,4426.680,4432.280,4009
2026-08-12T13:05:00.000Z,4432.240,4434.480,4427.730,4430.210,3506
2026-08-12T13:10:00.000Z,4430.380,4430.680,4421.080,4422.010,3360
2026-08-12T13:15:00.000Z,4421.910,4428.980,4420.980,4424.290,3173
2026-08-12T13:20:00.000Z,4424.330,4427.630,4417.180,4417.340,3179
2026-08-12T13:25:00.000Z,4417.220,4419.470,4414.700,4418.530,3145
2026-08-12T13:30:00.000Z,4418.430,4420.930,4412.660,4413.870,3972
2026-08-12T13:35:00.000Z,4413.700,4419.720,4410.320,4411.810,4035
2026-08-12T13:40:00.000Z,4411.800,4420.250,4408.560,4416.670,3998
2026-08-12T13:45:00.000Z,4416.740,4428.200,4415.550,4427.760,3805
2026-08-12T13:50:00.000Z,4428.250,4434.110,4426.430,4432.460,3649
2026-08-12T13:55:00.000Z,4432.510,4433.030,4427.100,4427.710,3678
2026-08-12T14:00:00.000Z,4427.700,4429.140,4421.210,4426.830,3561
2026-08-12T14:05:00.000Z,4426.820,4430.060,4426.400,4429.700,3244
2026-08-12T14:10:00.000Z,4429.620,4434.920,4429.380,4431.970,3082
2026-08-12T14:15:00.000Z,4432.030,4437.600,4429.970,4436.430,3148
2026-08-12T14:20:00.000Z,4436.400,4439.700,4434.040,4436.540,3102
2026-08-12T14:25:00.000Z,4436.500,4437.300,4430.510,4431.610,3050
2026-08-12T14:30:00.000Z,4431.680,4436.130,4418.610,4420.630,3822
2026-08-12T14:35:00.000Z,4420.600,4423.190,4416.420,4418.320,3527
2026-08-12T14:40:00.000Z,4418.110,4425.500,4417.210,4425.080,3255
2026-08-12T14:45:00.000Z,4425.020,4432.490,4420.520,4422.370,3738
2026-08-12T14:50:00.000Z,4422.350,4424.390,4416.680,4422.700,3778
2026-08-12T14:55:00.000Z,4422.790,4424.190,4419.010,4422.110,3574
2026-08-12T15:00:00.000Z,4422.030,4423.570,4415.410,4416.150,3708
2026-08-12T15:05:00.000Z,4416.140,4423.370,4414.980,4421.660,3122
2026-08-12T15:10:00.000Z,4421.870,4430.090,4421.470,4426.620,2931
2026-08-12T15:15:00.000Z,4426.710,4427.070,4422.230,4424.420,2690
2026-08-12T15:20:00.000Z,4424.550,4428.100,4424.190,4426.400,2500
2026-08-12T15:25:00.000Z,4426.480,4426.540,4419.430,4421.500,2601
2026-08-12T15:30:00.000Z,4421.460,4425.370,4418.530,4419.020,2526
2026-08-12T15:35:00.000Z,4419.000,4421.120,4416.700,4420.870,2436
2026-08-12T15:40:00.000Z,4420.810,4421.950,4417.100,4418.150,2364
2026-08-12T15:45:00.000Z,4418.270,4418.490,4414.190,4415.850,2580
2026-08-12T15:50:00.000Z,4415.750,4416.730,4411.120,4416.640,2735
2026-08-12T15:55:00.000Z,4416.600,4422.360,4416.530,4421.070,2395
2026-08-12T16:00:00.000Z,4421.030,4425.750,4418.280,4420.530,2610
2026-08-12T16:05:00.000Z,4420.330,4422.160,4418.200,4419.540,2439
2026-08-12T16:10:00.000Z,4419.710,4424.190,4416.670,4423.450,2345
2026-08-12T16:15:00.000Z,4423.500,4426.180,4422.780,4425.380,2275
2026-08-12T16:20:00.000Z,4425.390,4426.500,4423.750,4426.240,2065
2026-08-12T16:25:00.000Z,4426.210,4426.390,4422.360,4423.260,1930
2026-08-12T16:30:00.000Z,4423.240,4423.930,4413.220,4413.220,2464
2026-08-12T16:35:00.000Z,4413.190,4416.030,4411.520,4414.030,2588
2026-08-12T16:40:00.000Z,4413.970,4415.700,4409.180,4410.910,2530
2026-08-12T16:45:00.000Z,4410.880,4411.260,4402.130,4402.570,2999
2026-08-12T16:50:00.000Z,4402.610,4406.210,4402.110,4405.400,2878
2026-08-12T16:55:00.000Z,4405.320,4405.320,4396.720,4401.690,2902
2026-08-12T17:00:00.000Z,4401.930,4405.500,4400.000,4403.110,2561
2026-08-12T17:05:00.000Z,4403.140,4407.600,4402.430,4406.680,2388
2026-08-12T17:10:00.000Z,4406.560,4406.700,4403.330,4403.710,1995
2026-08-12T17:15:00.000Z,4403.880,4404.300,4402.000,4403.300,2193
2026-08-12T17:20:00.000Z,4403.520,4409.910,4402.850,4407.700,2499
2026-08-12T17:25:00.000Z,4407.880,4408.910,4405.470,4406.460,2334
2026-08-12T17:30:00.000Z,4406.680,4410.730,4406.090,4410.490,1877
2026-08-12T17:35:00.000Z,4410.470,4411.530,4404.920,4405.760,1947
2026-08-12T17:40:00.000Z,4405.770,4405.810,4401.260,4402.040,2085
2026-08-12T17:45:00.000Z,4402.030,4404.000,4401.690,4403.270,1774
2026-08-12T17:50:00.000Z,4403.250,4405.590,4399.850,4400.230,1862
2026-08-12T17:55:00.000Z,4400.280,4401.710,4399.000,4399.430,1718
2026-08-12T18:00:00.000Z,4399.300,4399.490,4395.920,4398.970,1846
2026-08-12T18:05:00.000Z,4398.920,4404.140,4398.530,4404.140,1804
2026-08-12T18:10:00.000Z,4404.150,4406.570,4404.120,4405.840,1646
2026-08-12T18:15:00.000Z,4405.880,4408.310,4404.600,4408.120,1521
2026-08-12T18:20:00.000Z,4408.080,4410.740,4407.440,4410.700,1419
2026-08-12T18:25:00.000Z,4410.710,4411.200,4407.380,4408.520,1961
2026-08-12T18:30:00.000Z,4408.490,4413.130,4408.000,4412.370,1673
2026-08-12T18:35:00.000Z,4412.300,4412.980,4410.570,4411.080,1545
2026-08-12T18:40:00.000Z,4410.990,4413.650,4410.510,4413.620,1390
2026-08-12T18:45:00.000Z,4413.600,4417.900,4413.420,4417.340,1835
2026-08-12T18:50:00.000Z,4417.330,4417.330,4413.650,4413.880,1403
2026-08-12T18:55:00.000Z,4413.890,4414.190,4412.830,4413.080,1461
2026-08-12T19:00:00.000Z,4413.110,4417.020,4412.920,4416.670,1693
2026-08-12T19:05:00.000Z,4416.660,4418.370,4415.110,4416.030,1525
2026-08-12T19:10:00.000Z,4416.040,4416.840,4415.620,4416.420,1280
2026-08-12T19:15:00.000Z,4416.390,4417.990,4415.960,4417.520,1300
2026-08-12T19:20:00.000Z,4417.530,4417.600,4416.170,4416.490,1185
